StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 11:44,5/25/21 11:51,IP Address,46.208.209.27,100,417,TRUE,5/25/21 11:51,R_dbcWSEv3jpD0kvf,,,,,53.42359924,-2.311294556,anonymous,EN,,,,,Yes,,,,Somewhat agree,Strongly Agree,Strongly disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly disagree,Somewhat agree,45 - 54,"$20,000 - $29,999",4 year degree,White,Democrat,Not very involved,Democrats,7 years,"Putin, Macron, Merkel",I dont know
5/25/21 11:45,5/25/21 11:51,IP Address,174.84.60.207,100,369,TRUE,5/25/21 11:51,R_ZEGXo5xDJChtg09,,,,,42.81930542,-83.28450012,anonymous,EN,,,,Yes,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,45 - 54,"Less than $10,000",Professional degree,White,Republican,Neutral,democrat,6 years,I don't know.,I don't know.
5/25/21 11:44,5/25/21 11:51,IP Address,68.142.24.27,100,454,TRUE,5/25/21 11:51,R_ZCdsAo0kT787s3v,,,,,25.99719238,-80.32589722,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,35 - 44,"$70,000 - $79,999",Some college,Black or African American,Republican,Highly involved,US,2,US,5
5/25/21 11:48,5/25/21 11:51,IP Address,47.220.8.36,100,234,TRUE,5/25/21 11:51,R_3RxtWd3ASyptUIh,,,,,32.72549438,-96.62329865,anonymous,EN,,,,,,,,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly disagree,Somewhat agree,35 - 44,"$40,000 - $49,999",4 year degree,White,Independent,Not involved at all,I don't know.,4 years,I don't know.,I don't know.
5/25/21 11:44,5/25/21 11:52,IP Address,187.61.160.157,100,461,TRUE,5/25/21 11:52,R_2vj4yW6obgFRzXZ,,,,,-5.811096191,-35.22349548,anonymous,EN,,,,,Yes,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"Less than $10,000",4 year degree,Black or African American,Democrat,Neutral,Democrats,I don't know,"Jair Bolsonaro, Alberto Fernández, Vladimir Putin ",I don't know
5/25/21 11:44,5/25/21 11:52,IP Address,24.17.191.242,100,456,TRUE,5/25/21 11:52,R_1et84JvbBUf3w0M,,,,,47.31210327,-122.3661041,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",High school graduate,White,Democrat,Moderately involved,republications,6,boris johnson,dont know
5/25/21 11:45,5/25/21 11:52,IP Address,45.4.197.12,100,369,TRUE,5/25/21 11:52,R_2CpFTh5vRHanGGj,,,,,40.75030518,-74.00140381,anonymous,EN,,,,,,,,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,"The speaker of the United States House of Representatives, commonly known as the speaker of the House, is the presiding officer of the United States House of Representatives.",6 years,19 of its 22 sovereign states being presidential republics,The Paradise Project
5/25/21 11:44,5/25/21 11:52,IP Address,171.61.229.207,100,459,TRUE,5/25/21 11:52,R_4JvqTU3S3Xun87n,,,,,12.89959717,80.22088623,anonymous,EN,,,,Yes,,,,,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$20,000 - $29,999",4 year degree,Asian,Republican,Moderately involved,I don't know,1,1,1
5/25/21 11:43,5/25/21 11:52,IP Address,73.227.79.137,100,498,TRUE,5/25/21 11:52,R_1KcL7aZE5Hr0GVo,,,,,41.53619385,-72.08329773,anonymous,EN,Yes,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Highly involved,i don't know,i don't know,i don't know,i don't know
5/25/21 11:43,5/25/21 11:52,IP Address,179.158.59.181,100,544,TRUE,5/25/21 11:52,R_1Ljv2GIV0Q2N6j6,,,,,-22.94850159,-43.34359741,anonymous,EN,,,,Yes,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat disagree,25 - 34,"Less than $10,000",4 year degree,White,Democrat,Moderately involved,Democrats,6 years,Macron Bolsonaro and Merkel,I don't know
5/25/21 11:47,5/25/21 11:52,IP Address,76.25.67.198,100,308,TRUE,5/25/21 11:52,R_3IY0yWn7kxZB8pi,,,,,39.84199524,-105.1100998,anonymous,EN,,,,Yes,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,35 - 44,"Less than $10,000",2 year degree,White,Democrat,Moderately involved,Democrat,6 years,I don't know.,Trans Pacific Partnership
5/25/21 11:49,5/25/21 11:52,IP Address,54.167.101.179,100,183,TRUE,5/25/21 11:52,R_2q8ayfioSWgvuDK,,,,,38.65829468,-77.24810028,anonymous,EN,,,,,,,Yes,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,55 - 64,"$60,000 - $69,999",4 year degree,White,Republican,Neutral,I DON'T KNOW,I DON'T KNOW,I DON'T KNOW,I DON'T KNOW
5/25/21 11:42,5/25/21 11:52,IP Address,72.211.232.110,100,565,TRUE,5/25/21 11:52,R_31gsfR7pGC2dx9h,,,,,33.43389893,-117.6221008,anonymous,EN,,,,,,,Yes,,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,25 - 34,"$20,000 - $29,999",High school graduate,Asian,Independent,Not very involved,Democrats,6 years,"Xi Jinping, Angela Merkle, Justin Trudeau",trans pacific partnership
5/25/21 11:43,5/25/21 11:52,IP Address,157.51.144.67,100,512,TRUE,5/25/21 11:52,R_3mjFUr0CRsu6t3d,,,,,12.89959717,80.22088623,anonymous,EN,,Yes,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$20,000 - $29,999",4 year degree,Asian,Republican,Highly involved,Congress,5,George Weah,"The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama’s strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world’s largest free trade deal, covering 40 percent of the global economy."
5/25/21 11:44,5/25/21 11:52,IP Address,65.36.27.36,100,470,TRUE,5/25/21 11:52,R_1lukmmFKFDJ0gEE,,,,,31.99189758,-102.0651016,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",4 year degree,Black or African American,Democrat,Moderately involved,Democrats have held a majority in the House of Representative,six years,"Ashraf Ghani,Ilir Meta,Abdelmadjid Tebboune","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 11:48,5/25/21 11:52,IP Address,23.84.70.4,100,250,TRUE,5/25/21 11:52,R_PHawWlnMdDZty6J,,,,,38.65519714,-90.24949646,anonymous,EN,,,,,,,,Yes,Strongly Agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$90,000 - $99,999",4 year degree,Asian,Democrat,Moderately involved,Democrats  ,6 years,"Xi Jinping, Kim Jong-un, Moon Jae-in",Trans-Pacific Partnership
5/25/21 11:47,5/25/21 11:52,IP Address,107.175.39.28,100,280,TRUE,5/25/21 11:52,R_yITfXsptVh5SMCZ,,,,,37.75100708,-97.8219986,anonymous,EN,,,,Yes,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:44,5/25/21 11:52,IP Address,106.217.27.142,100,470,TRUE,5/25/21 11:52,R_5dtZUDDVIqLdt0R,,,,,10.78489685,78.67208862,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$60,000 - $69,999",4 year degree,Asian,Democrat,Neutral,Democrats,Two six year term ,I don't know ,Trans Pacific partnership 
5/25/21 11:44,5/25/21 11:52,IP Address,54.196.14.244,100,504,TRUE,5/25/21 11:52,R_5aSgiAMVtBeXkch,,,,,39.0480957,-77.47280121,anonymous,EN,,,,,,,,Yes,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,45 - 54,"$40,000 - $49,999",4 year degree,Black or African American,Democrat,Not very involved,Democratic,six year,"Boris Johnson, Xi Jinping, Ram Nath Kovind",TPP was the centerpiece of president barack obama's strategic pivot to Asia
5/25/21 11:44,5/25/21 11:52,IP Address,63.161.77.126,100,458,TRUE,5/25/21 11:52,R_1gGikCMIxsQM602,,,,,40.70530701,-74.08660126,anonymous,EN,,,,,Yes,,,,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat disagree,45 - 54,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Moderately involved,197,1774,"Ashraf Ghani,Ilir Meta",2017
5/25/21 11:49,5/25/21 11:52,IP Address,68.63.102.169,100,207,TRUE,5/25/21 11:52,R_80UHRHJMjMwCdDX,,,,,33.27160645,-87.53620148,anonymous,EN,,,,Yes,,,,,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,35 - 44,"$80,000 - $89,999",Professional degree,Black or African American,Republican,Moderately involved,I don't know.,I don't know.,I don't know.,Trans-Pacific Partnership
5/25/21 11:45,5/25/21 11:52,IP Address,155.186.232.11,100,441,TRUE,5/25/21 11:52,R_3qyUwzyy9bPlUjY,,,,,32.39230347,-84.9315033,anonymous,EN,,,,,,,,Yes,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,35 - 44,"$30,000 - $39,999",Professional degree,Black or African American,Democrat,Neutral,DMK,5years,drump kamala haarish &keasavan,i dont know
5/25/21 11:50,5/25/21 11:52,IP Address,47.7.97.67,100,120,TRUE,5/25/21 11:52,R_PIpPIHhiXupmnxT,,,,,30.54359436,-89.68959808,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat disagree,25 - 34,"$50,000 - $59,999",4 year degree,Black or African American,Republican,Moderately involved,Democrats,8,i dont know,i dont know
5/25/21 11:45,5/25/21 11:52,IP Address,206.214.224.17,100,446,TRUE,5/25/21 11:52,R_3RpDgENuSw9f66A,,,,,47.9519043,-117.4734955,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,35 - 44,"$60,000 - $69,999",4 year degree,White,Republican,Neutral,Democrats,6 years,"Benjamin Netanyahu, Boris Nelson, Vladimir Putin",Trans-Pacific Partnership
5/25/21 11:45,5/25/21 11:52,IP Address,99.243.199.116,100,423,TRUE,5/25/21 11:52,R_die85vrQDwQ4YzD,,,,,43.01469421,-81.30490112,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,25 - 34,"$30,000 - $39,999",4 year degree,White,Democrat,Moderately involved,Democrats,6 years,I don't know,I don't know
5/25/21 11:46,5/25/21 11:52,IP Address,63.162.179.11,100,394,TRUE,5/25/21 11:52,R_3EsuTIbA4BqWar2,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,Yes,,,,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$60,000 - $69,999",4 year degree,White,Democrat,Highly involved,Democratic Party,6year,"Ashraf Ghani, Ilir Meta,Abdelmadjid Tebboune",Twitch Plays Pokemon 
5/25/21 11:50,5/25/21 11:52,IP Address,122.178.249.198,100,113,TRUE,5/25/21 11:52,R_27wZ8i21BlVDrGe,,,,,12.96339417,77.58551025,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",Professional degree,White,Democrat,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 11:49,5/25/21 11:52,IP Address,212.162.150.195,100,164,TRUE,5/25/21 11:52,R_1r2BXdaI6jdvHnX,,,,,41.87770081,-87.63760376,anonymous,EN,,,,,,,,Yes,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,DEMOCRATES,6 YEARS,I don't know,I don't know
5/25/21 11:43,5/25/21 11:52,IP Address,73.77.123.52,100,523,TRUE,5/25/21 11:52,R_yjxWQBR2m5HfosN,,,,,29.97869873,-95.58450317,anonymous,EN,,,,,,,,Yes,Strongly Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,35 - 44,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,Democrats,6,Puntin,I don't know.
5/25/21 11:47,5/25/21 11:52,IP Address,75.180.203.237,100,297,TRUE,5/25/21 11:52,R_2qjRGSVLZWofasP,,,,,35.27220154,-80.95429993,anonymous,EN,,,,Yes,,,,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$40,000 - $49,999",4 year degree,White,Democrat,Moderately involved,Democratric,6 years,I don't know,Trans-Pacific Partnership
5/25/21 11:50,5/25/21 11:52,IP Address,76.180.67.64,100,145,TRUE,5/25/21 11:52,R_0eX2otVYWv6uq89,,,,,42.92970276,-78.74340057,anonymous,EN,,,,Yes,,,,,Strongly Agree,Strongly disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Strongly Agree,25 - 34,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,Democrats,6 years,"Angela Merkel, Boris Johnson, Emmanuel Macron",Trans Pacific Partnership
5/25/21 11:46,5/25/21 11:52,IP Address,63.248.165.76,100,377,TRUE,5/25/21 11:52,R_1IjgOwngs6xXSlQ,,,,,41.3092041,-111.9658966,anonymous,EN,Yes,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,25 - 34,"$40,000 - $49,999",High school graduate,White,Democrat,Not very involved,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 11:44,5/25/21 11:52,IP Address,75.163.30.54,100,484,TRUE,5/25/21 11:52,R_3dMp0ke7H6gcxAl,,,,,36.05880737,-115.3104019,anonymous,EN,,,,,,Yes,,,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,25 - 34,"$80,000 - $89,999",Some college,White,Democrat,Moderately involved,Democrat,6 years,I don't know,I don't know
5/25/21 11:45,5/25/21 11:52,IP Address,199.189.252.166,100,447,TRUE,5/25/21 11:52,R_1KqGICBa5fWHEHy,,,,,42.35620117,-71.06310272,anonymous,EN,,Yes,,,,,,,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$60,000 - $69,999",4 year degree,White,Democrat,Moderately involved,congress,six,Ashraf Ghani   Ilir Meta  Abdelmadjid Tebboune, Trans-Pacific Partnership
5/25/21 11:46,5/25/21 11:52,IP Address,177.44.138.200,100,407,TRUE,5/25/21 11:52,R_bEkLlsTcuVxMKjL,,,,,-14.06939697,-42.4750061,anonymous,EN,,,,,,,,Yes,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,18 - 24,"$10,000 - $19,999",2 year degree,Other,Independent,Moderately involved,Democrats,6 years,"Jair Bolsonaro, Andrés Obrador, Alberto Fernández",Trans Pacific Partnership
5/25/21 11:47,5/25/21 11:52,IP Address,208.221.43.44,100,299,TRUE,5/25/21 11:52,R_2EfRWi8exnUNdQr,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Neutral,"The speaker of the United States House of Representatives, commonly known as the speaker of the House,","A Senate term is six years long, so senators may choose to run for reelection every six years unless they are appointed or elected in a special election to serve the remainder of a term.","Dictators or leaders of one-party states, whether popularly elected or not, are also often called presidents. Presidentialism is the dominant form of government in the mainland Americas,","The Trans-Pacific Partnership (TPP), also called the Trans-Pacific Partnership Agreement,"
5/25/21 11:45,5/25/21 11:52,IP Address,54.227.227.149,100,418,TRUE,5/25/21 11:52,R_1OH1KvIY9Cqy1Io,,,,,39.0480957,-77.47280121,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,25 - 34,"$90,000 - $99,999",4 year degree,White,Republican,Moderately involved,Republic of China ,5,Xi Jinping,I don't know
